"delay","latitude","longitude","occurrencetimestamp","direction","location","title"
0,52.4696,23.3583,"20180223073300+0100","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4709,23.3576,"20180223073300+0100","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,54.3716,20.6602,"20180223073000+0100","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180223073000+0100","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
60,50.2722,23.5913,"20180223072900+0100","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
180,50.2768,23.5876,"20180223072900+0100","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
0,52.4696,23.3583,"20180223071400+0100","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4709,23.3576,"20180223071400+0100","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,54.4177,20.0599,"20180223071200+0100","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180223071200+0100","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
60,49.9555,23.1179,"20180223071000+0100","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
600,49.9549,23.1107,"20180223071000+0100","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
0,50.097,23.2804,"20180223070600+0100","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,50.0956,23.2748,"20180223070600+0100","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,49.7996,22.951,"20180223070200+0100","inbound"," Medyka","No waiting time in Medyka (inbound)$$Keine Wartezeit in Medyka (Einreise)"
240,49.7998,22.944,"20180223070200+0100","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
0,54.4201,20.0632,"20180223065600+0100","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,54.4177,20.0599,"20180223065600+0100","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
240,49.7998,22.944,"20180223065300+0100","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
0,49.7996,22.951,"20180223065300+0100","inbound"," Medyka","No waiting time in Medyka (inbound)$$Keine Wartezeit in Medyka (Einreise)"
60,53.1239,23.8889,"20180223065100+0100","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
540,49.9549,23.1107,"20180223065100+0100","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
60,49.9555,23.1179,"20180223065100+0100","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
0,53.1235,23.8931,"20180223065100+0100","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
0,54.341,22.2981,"20180223064700+0100","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3441,22.2986,"20180223064700+0100","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
360,51.1793,23.8014,"20180223064600+0100","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
180,51.1817,23.8023,"20180223064600+0100","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
120,52.1103,23.5609,"20180223064500+0100","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
60,52.1219,23.5707,"20180223064500+0100","inbound","Koroszczyn","Waiting time in Koroszczyn (inbound)$$Wartezeit in Koroszczyn (Einreise)"
0,50.097,23.2804,"20180223064200+0100","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,50.0956,23.2748,"20180223064200+0100","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,49.4813,22.701,"20180223063900+0100","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
0,49.4818,22.6956,"20180223063900+0100","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
240,49.7998,22.944,"20180223062800+0100","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
0,49.7996,22.951,"20180223062800+0100","inbound"," Medyka","No waiting time in Medyka (inbound)$$Keine Wartezeit in Medyka (Einreise)"
0,50.097,23.2804,"20180223062200+0100","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,50.0956,23.2748,"20180223062200+0100","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,49.4818,22.6956,"20180223061600+0100","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180223061600+0100","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
120,52.1103,23.5609,"20180223061300+0100","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
60,52.1219,23.5707,"20180223061300+0100","inbound","Koroszczyn","Waiting time in Koroszczyn (inbound)$$Wartezeit in Koroszczyn (Einreise)"
0,52.4709,23.3576,"20180223060700+0100","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180223060700+0100","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4696,23.3583,"20180223060600+0100","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4709,23.3576,"20180223060600+0100","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,49.4813,22.701,"20180223054400+0100","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
0,49.4818,22.6956,"20180223054400+0100","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,50.0956,23.2748,"20180223053700+0100","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180223053700+0100","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,54.4331,19.8961,"20180223052100+0100","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180223052100+0100","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,53.5217,23.6599,"20180223051400+0100","inbound"," Kuznica","No waiting time in Kuznica (inbound)$$Keine Wartezeit in Kuznica (Einreise)"
120,53.5197,23.6555,"20180223051400+0100","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
240,51.1817,23.8023,"20180223050700+0100","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
360,51.1793,23.8014,"20180223050700+0100","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
0,54.3732,20.6581,"20180223050300+0100","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180223050300+0100","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.341,22.2981,"20180223050000+0100","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3441,22.2986,"20180223050000+0100","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
240,50.2768,23.5876,"20180223045400+0100","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
0,50.2722,23.5913,"20180223045400+0100","inbound"," Hrebenne","No waiting time in Hrebenne (inbound)$$Keine Wartezeit in Hrebenne (Einreise)"
0,54.341,22.2981,"20180223043500+0100","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3441,22.2986,"20180223043500+0100","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
0,54.3716,20.6602,"20180223043000+0100","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180223043000+0100","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,52.4709,23.3576,"20180223042100+0100","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180223042100+0100","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
60,52.1219,23.5707,"20180223041700+0100","inbound","Koroszczyn","Waiting time in Koroszczyn (inbound)$$Wartezeit in Koroszczyn (Einreise)"
180,52.1103,23.5609,"20180223041700+0100","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
0,53.1239,23.8889,"20180223041300+0100","outbound"," Bobrowniki","No waiting time in Bobrowniki (outbound)$$Keine Wartezeit in Bobrowniki (Ausreise)"
0,53.1235,23.8931,"20180223041300+0100","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
240,49.7998,22.944,"20180223040500+0100","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
0,49.7996,22.951,"20180223040500+0100","inbound"," Medyka","No waiting time in Medyka (inbound)$$Keine Wartezeit in Medyka (Einreise)"
540,49.9549,23.1107,"20180223040000+0100","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
60,49.9555,23.1179,"20180223040000+0100","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
0,50.097,23.2804,"20180223035200+0100","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,50.0956,23.2748,"20180223035200+0100","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,54.3716,20.6602,"20180223031200+0100","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180223031200+0100","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180223030200+0100","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180223030200+0100","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
120,53.5197,23.6555,"20180223021100+0100","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
0,53.5217,23.6599,"20180223021100+0100","inbound"," Kuznica","No waiting time in Kuznica (inbound)$$Keine Wartezeit in Kuznica (Einreise)"
240,51.1817,23.8023,"20180223020900+0100","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
360,51.1793,23.8014,"20180223020900+0100","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
0,54.4331,19.8961,"20180223020400+0100","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180223020400+0100","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
60,50.2722,23.5913,"20180223015000+0100","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
300,50.2768,23.5876,"20180223015000+0100","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
0,54.4177,20.0599,"20180223014700+0100","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180223014700+0100","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,54.3732,20.6581,"20180223013200+0100","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180223013200+0100","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
240,52.1103,23.5609,"20180223012200+0100","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
120,52.1219,23.5707,"20180223012200+0100","inbound","Koroszczyn","Waiting time in Koroszczyn (inbound)$$Wartezeit in Koroszczyn (Einreise)"
0,53.1235,23.8931,"20180223010300+0100","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
60,53.1239,23.8889,"20180223010300+0100","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
0,52.4696,23.3583,"20180223010200+0100","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4709,23.3576,"20180223010200+0100","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,50.097,23.2804,"20180223005900+0100","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,50.0956,23.2748,"20180223005900+0100","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,49.4818,22.6956,"20180223004900+0100","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180223004900+0100","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
300,49.7998,22.944,"20180223004400+0100","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
0,49.7996,22.951,"20180223004400+0100","inbound"," Medyka","No waiting time in Medyka (inbound)$$Keine Wartezeit in Medyka (Einreise)"
600,49.9549,23.1107,"20180223003700+0100","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
60,49.9555,23.1179,"20180223003700+0100","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
300,50.2768,23.5876,"20180222235300+0100","outbound","Hrebenne","Waiting time in Hrebenne (outbound)$$Wartezeit in Hrebenne (Ausreise)"
60,50.2722,23.5913,"20180222235300+0100","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
0,54.341,22.2981,"20180222233000+0100","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3441,22.2986,"20180222233000+0100","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
120,53.5197,23.6555,"20180222230800+0100","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
0,54.4331,19.8961,"20180222230800+0100","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180222230800+0100","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,53.5217,23.6599,"20180222230800+0100","inbound"," Kuznica","No waiting time in Kuznica (inbound)$$Keine Wartezeit in Kuznica (Einreise)"
180,51.1817,23.8023,"20180222230100+0100","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
300,51.1793,23.8014,"20180222230100+0100","outbound","Dorohusk","Waiting time in Dorohusk (outbound)$$Wartezeit in Dorohusk (Ausreise)"
0,54.3732,20.6581,"20180222225100+0100","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180222225100+0100","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.4177,20.0599,"20180222221600+0100","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180222221600+0100","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
60,53.1239,23.8889,"20180222220400+0100","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
0,53.1235,23.8931,"20180222220400+0100","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
0,49.4818,22.6956,"20180222220100+0100","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180222220100+0100","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
600,49.9549,23.1107,"20180222215400+0100","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
60,49.9555,23.1179,"20180222215400+0100","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
0,50.097,23.2804,"20180222215100+0100","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,50.0956,23.2748,"20180222215100+0100","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,49.7996,22.951,"20180222213800+0100","inbound"," Medyka","No waiting time in Medyka (inbound)$$Keine Wartezeit in Medyka (Einreise)"
