"terminal","servicetype","departures","waitingtimeminutes","journeytimeminutes","delayreason","retrievaldate","latitude","longitude","trend"
"UK","delayed",4,0,120,"high demand","2018-04-16 16:42:54.421",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-16 16:42:54.526",50.9239,1.81604,"stable"
"UK","delayed",5,0,120,"earlier cancellations","2018-04-16 17:12:54.685",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-16 17:12:54.794",50.9239,1.81604,"stable"
"UK","delayed",4,0,120,"earlier cancellations","2018-04-16 17:42:55.181",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-16 17:42:55.287",50.9239,1.81604,"stable"
"UK","delayed",4,0,120,"earlier cancellations","2018-04-16 18:12:53.806",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-16 18:12:53.909",50.9239,1.81604,"stable"
"UK","delayed",5,0,120,"earlier cancellations","2018-04-16 18:42:54.406",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-16 18:42:54.509",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-16 19:12:53.795",51.0963,1.13505,"decreasing"
"F","normal",4,0,60,"none/unknown","2018-04-16 19:12:53.898",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-16 19:42:55.185",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-16 19:42:55.287",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-16 20:13:10.762",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-16 20:13:10.872",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-16 20:42:54.461",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-16 20:42:54.565",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-16 21:12:55.08",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-16 21:12:55.183",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-16 21:43:13.159",51.0963,1.13505,"stable"
"F","normal",3,0,60,"none/unknown","2018-04-16 21:43:13.264",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-16 22:13:05.649",51.0963,1.13505,"stable"
"F","normal",3,0,60,"none/unknown","2018-04-16 22:13:05.756",50.9239,1.81604,"stable"
"UK","normal",3,0,60,"none/unknown","2018-04-16 22:42:54.287",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-16 22:42:54.391",50.9239,1.81604,"stable"
"UK","normal",3,0,60,"none/unknown","2018-04-16 23:12:53.991",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-16 23:12:54.135",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-16 23:42:53.277",51.0963,1.13505,"stable"
"F","normal",3,0,60,"none/unknown","2018-04-16 23:42:53.379",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-17 00:13:11.26",51.0963,1.13505,"stable"
"F","normal",3,0,60,"none/unknown","2018-04-17 00:13:11.365",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-17 00:42:55.377",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 00:42:55.481",50.9239,1.81604,"stable"
"UK","normal",3,0,60,"none/unknown","2018-04-17 01:12:58.357",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 01:12:58.461",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-17 01:42:55.758",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 01:42:55.875",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 02:13:09.836",51.0963,1.13505,"stable"
"F","normal",3,0,60,"none/unknown","2018-04-17 02:13:09.941",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-17 02:42:55.632",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 02:42:55.736",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-17 03:12:55.892",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 03:12:56.013",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 03:42:55.36",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 03:42:55.464",50.9239,1.81604,"stable"
"UK","normal",7,0,60,"none/unknown","2018-04-17 04:13:10.335",51.0963,1.13505,"stable"
"F","normal",3,0,60,"none/unknown","2018-04-17 04:13:10.44",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 04:43:05.66",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 04:43:05.765",50.9239,1.81604,"stable"
"UK","normal",3,0,60,"none/unknown","2018-04-17 05:12:53.692",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 05:12:53.796",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 05:42:55.829",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 05:42:55.932",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 06:13:07.705",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 06:13:07.811",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 06:42:55.355",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 06:42:55.489",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 06:56:38.579",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 06:56:38.683",50.9239,1.81604,"stable"
"UK","delayed",5,0,120,"an earlier cancellation","2018-04-17 07:12:57.219",51.0963,1.13505,"increasing"
"F","normal",5,0,60,"none/unknown","2018-04-17 07:12:57.322",50.9239,1.81604,"stable"
"UK","delayed",5,0,120,"an earlier cancellation","2018-04-17 07:42:54.312",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 07:42:54.417",50.9239,1.81604,"stable"
"UK","delayed",4,0,120,"an earlier cancellation","2018-04-17 08:13:06.817",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 08:13:06.923",50.9239,1.81604,"stable"
"UK","delayed",5,0,120,"an earlier cancellation","2018-04-17 08:42:53.582",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 08:42:53.69",50.9239,1.81604,"stable"
"UK","delayed",6,0,120,"an earlier cancellation","2018-04-17 09:12:56.047",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 09:12:56.167",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 09:42:54.122",51.0963,1.13505,"decreasing"
"F","normal",5,0,60,"none/unknown","2018-04-17 09:42:54.233",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 10:13:06.128",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 10:13:06.235",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 10:42:54.114",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 10:42:54.219",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 11:12:56.219",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 11:12:56.323",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 11:42:53.53",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 11:42:53.636",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 12:13:08.317",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 12:13:08.422",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 12:42:54.871",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 12:42:54.976",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 13:12:58.179",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 13:12:58.284",50.9239,1.81604,"stable"
"UK","delayed",6,0,120,"earlier cancellations","2018-04-17 13:43:10.316",51.0963,1.13505,"increasing"
"F","normal",6,0,60,"none/unknown","2018-04-17 13:43:10.421",50.9239,1.81604,"stable"
"UK","delayed",5,0,120,"earlier cancellations","2018-04-17 14:13:10.389",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 14:13:10.512",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 14:42:57.068",51.0963,1.13505,"decreasing"
"F","normal",6,0,60,"none/unknown","2018-04-17 14:42:57.194",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 15:12:58.436",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 15:12:58.54",50.9239,1.81604,"stable"
"UK","delayed",6,30,60,"an earlier cancellation","2018-04-17 15:42:57.98",51.0963,1.13505,"increasing"
"F","delayed",5,0,120,"none/unknown","2018-04-17 15:42:58.086",50.9239,1.81604,"increasing"
"UK","delayed",5,30,60,"an earlier cancellation","2018-04-17 16:13:11.429",51.0963,1.13505,"stable"
"F","delayed",7,0,120,"none/unknown","2018-04-17 16:13:11.536",50.9239,1.81604,"stable"
"UK","delayed",6,30,60,"an earlier cancellation","2018-04-17 16:42:56.493",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 16:42:56.599",50.9239,1.81604,"decreasing"
"UK","delayed",6,30,60,"an earlier cancellation","2018-04-17 17:12:57.992",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 17:12:58.099",50.9239,1.81604,"stable"
"UK","delayed",5,30,60,"an earlier cancellation","2018-04-17 17:42:55.414",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 17:42:55.523",50.9239,1.81604,"stable"
"UK","delayed",5,30,60,"an earlier cancellation","2018-04-17 18:13:11.684",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 18:13:11.79",50.9239,1.81604,"stable"
"UK","delayed",6,30,60,"an earlier cancellation","2018-04-17 18:42:55.454",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 18:42:55.558",50.9239,1.81604,"stable"
"UK","delayed",5,30,60,"an earlier cancellation","2018-04-17 19:12:57.184",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 19:12:57.304",50.9239,1.81604,"stable"
"UK","delayed",5,30,60,"an earlier cancellation","2018-04-17 19:42:56.066",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-17 19:42:56.175",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 20:13:12.485",51.0963,1.13505,"decreasing"
"F","normal",6,0,60,"none/unknown","2018-04-17 20:13:12.59",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 20:42:56.533",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 20:42:56.639",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-17 21:12:57.103",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 21:12:57.224",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-17 21:42:57.608",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 21:42:57.713",50.9239,1.81604,"stable"
"UK","normal",3,0,60,"none/unknown","2018-04-17 22:13:06.395",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 22:13:06.5",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-17 22:43:11.305",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-17 22:43:11.413",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 23:12:55.747",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 23:12:55.851",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-17 23:43:10.954",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-17 23:43:11.059",50.9239,1.81604,"stable"
"UK","normal",3,0,60,"none/unknown","2018-04-18 00:13:12.348",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-18 00:13:12.454",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-18 00:42:56.429",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 00:42:56.55",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 01:12:57.454",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-18 01:12:57.563",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 01:42:57.113",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-18 01:42:57.217",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-18 02:13:10.521",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 02:13:10.626",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-18 02:42:55.114",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 02:42:55.218",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 03:12:56.713",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 03:12:56.818",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 03:42:55.068",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 03:42:55.177",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 04:13:10.36",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-18 04:13:10.466",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 04:42:55.907",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 04:42:56.013",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 05:12:56.923",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 05:12:57.027",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 05:42:55.266",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 05:42:55.37",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 06:13:05.996",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 06:13:06.112",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 06:42:54.342",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 06:42:54.446",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 06:57:25.139",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 06:57:25.245",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 07:12:53.597",51.0963,1.13505,"stable"
"F","normal",7,0,60,"none/unknown","2018-04-18 07:12:53.7",50.9239,1.81604,"stable"
"UK","normal",7,0,60,"none/unknown","2018-04-18 08:12:55.995",51.0963,1.13505,"unknown"
"F","normal",5,0,60,"none/unknown","2018-04-18 08:12:56.102",50.9239,1.81604,"unknown"
"UK","normal",6,0,60,"none/unknown","2018-04-18 08:42:54.747",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 08:42:54.855",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 10:12:53.647",51.0963,1.13505,"unknown"
"F","normal",6,0,60,"none/unknown","2018-04-18 10:12:53.75",50.9239,1.81604,"unknown"
"UK","normal",6,0,60,"none/unknown","2018-04-18 10:42:54.602",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 10:42:54.706",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 11:12:54.705",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 11:12:54.808",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 11:42:54.75",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 11:42:54.853",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 12:13:10.14",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 12:13:10.246",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 12:42:57.124",51.0963,1.13505,"stable"
"F","delayed",6,0,120,"none/unknown","2018-04-18 12:42:57.229",50.9239,1.81604,"increasing"
"UK","normal",5,0,60,"none/unknown","2018-04-18 13:12:57.088",51.0963,1.13505,"stable"
"F","delayed",6,0,120,"high demand","2018-04-18 13:12:57.218",50.9239,1.81604,"stable"
"UK","delayed",5,0,120,"none/unknown","2018-04-18 13:42:57.846",51.0963,1.13505,"increasing"
"F","delayed",6,30,120,"high demand","2018-04-18 13:42:57.966",50.9239,1.81604,"increasing"
"UK","delayed",5,0,150,"high demand","2018-04-18 14:13:10.74",51.0963,1.13505,"increasing"
"F","delayed",6,30,120,"high demand","2018-04-18 14:13:10.847",50.9239,1.81604,"stable"
"UK","delayed",6,0,150,"high demand","2018-04-18 14:42:57.759",51.0963,1.13505,"stable"
"F","delayed",5,30,120,"high demand","2018-04-18 14:42:57.863",50.9239,1.81604,"stable"
"UK","delayed",6,30,150,"high demand","2018-04-18 15:12:57.11",51.0963,1.13505,"increasing"
"F","delayed",5,30,120,"high demand","2018-04-18 15:12:57.215",50.9239,1.81604,"stable"
"UK","delayed",5,30,150,"high demand","2018-04-18 15:42:56.81",51.0963,1.13505,"stable"
"F","delayed",6,30,120,"high demand","2018-04-18 15:42:56.914",50.9239,1.81604,"stable"
"UK","delayed",5,30,150,"high demand","2018-04-18 16:13:11.047",51.0963,1.13505,"stable"
"F","delayed",6,0,120,"high demand","2018-04-18 16:13:11.154",50.9239,1.81604,"decreasing"
"UK","delayed",6,30,150,"high demand","2018-04-18 16:42:59.052",51.0963,1.13505,"stable"
"F","delayed",7,0,120,"high demand","2018-04-18 16:42:59.157",50.9239,1.81604,"stable"
"UK","delayed",6,30,150,"high demand","2018-04-18 17:12:55.356",51.0963,1.13505,"stable"
"F","delayed",7,0,120,"high demand","2018-04-18 17:12:55.461",50.9239,1.81604,"stable"
"UK","delayed",6,30,120,"high demand","2018-04-18 17:42:56.682",51.0963,1.13505,"decreasing"
"F","delayed",5,0,120,"high demand","2018-04-18 17:42:56.786",50.9239,1.81604,"stable"
"UK","delayed",6,30,120,"high demand","2018-04-18 18:13:11.172",51.0963,1.13505,"stable"
"F","delayed",5,0,120,"high demand","2018-04-18 18:13:11.277",50.9239,1.81604,"stable"
"UK","delayed",5,30,120,"high demand","2018-04-18 18:42:56.878",51.0963,1.13505,"stable"
"F","delayed",6,0,120,"high demand","2018-04-18 18:42:56.982",50.9239,1.81604,"stable"
"UK","delayed",5,30,120,"high demand","2018-04-18 19:12:56.391",51.0963,1.13505,"stable"
"F","delayed",7,0,120,"high demand","2018-04-18 19:12:56.511",50.9239,1.81604,"stable"
"UK","delayed",7,30,120,"high demand","2018-04-18 19:42:55.122",51.0963,1.13505,"stable"
"F","delayed",7,0,120,"high demand","2018-04-18 19:42:55.225",50.9239,1.81604,"stable"
"UK","delayed",6,0,120,"high demand","2018-04-18 20:13:10.432",51.0963,1.13505,"decreasing"
"F","normal",5,0,60,"none/unknown","2018-04-18 20:13:10.538",50.9239,1.81604,"decreasing"
"UK","delayed",6,0,120,"high demand","2018-04-18 20:42:59.142",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-18 20:42:59.246",50.9239,1.81604,"stable"
"UK","normal",7,0,60,"none/unknown","2018-04-18 21:12:58.933",51.0963,1.13505,"decreasing"
"F","normal",5,0,60,"none/unknown","2018-04-18 21:12:59.037",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 21:43:11.132",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 21:43:11.239",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-18 22:13:12.07",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-18 22:13:12.175",50.9239,1.81604,"stable"
"UK","normal",4,0,60,"none/unknown","2018-04-18 22:42:55.48",51.0963,1.13505,"stable"
"F","normal",4,0,60,"none/unknown","2018-04-18 22:42:55.587",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-18 23:12:56.332",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 23:12:56.448",50.9239,1.81604,"stable"
"UK","normal",6,0,60,"none/unknown","2018-04-18 23:42:55.451",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-18 23:42:55.557",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-19 00:13:11.431",51.0963,1.13505,"stable"
"F","normal",5,0,60,"none/unknown","2018-04-19 00:13:11.537",50.9239,1.81604,"stable"
"UK","normal",5,0,60,"none/unknown","2018-04-19 00:42:56.153",51.0963,1.13505,"stable"
"F","normal",6,0,60,"none/unknown","2018-04-19 00:42:56.257",50.9239,1.81604,"stable"
